AR,PR,MA,ML,AR,EC,CA,ED,EX,R,Class
70466,1051.738,379.72712,238.2954751,1.593513766,0.778581101,71737,299.533133,0.779836211,0.800523992,1
70477,1024.772,355.1204899,253.352096,1.401687594,0.700730849,71580,299.5565112,0.793177572,0.843340141,1
70483,1068.725,371.4852201,242.9151071,1.529280021,0.756578843,71947,299.5692622,0.791010605,0.77546519,1
70518,1045.719,371.0999685,243.2863133,1.525363114,0.755124333,71865,299.643632,0.807211538,0.810363465,1
70521,1023.438,352.4903476,255.6633402,1.378728555,0.688426688,71546,299.6500057,0.760514623,0.846067961,1
70522,1054.957,368.1564035,244.5200089,1.505628947,0.747577785,71668,299.6521303,0.729882738,0.79627846,1
70573,1049.016,394.6763972,228.3701261,1.728231288,0.815592825,71745,299.7604617,0.672636294,0.805905684,1
70574,1055.918,383.8421793,235.4960879,1.629930173,0.789676684,71425,299.7625854,0.71413104,0.795415795,1
70620,1163.561,391.0394844,230.8622717,1.693821522,0.807124715,72221,299.8602619,0.699263308,0.655479728,1
70648,1017.479,367.6119462,245.7675337,1.495770986,0.743665809,71492,299.9197015,0.770997032,0.857548767,1
70651,1028.338,378.2561005,238.6974409,1.584667599,0.775744463,71776,299.9260693,0.763926733,0.839569027,1
70657,1076.783,397.1658639,227.278961,1.747481871,0.820077829,72048,299.9388046,0.717038766,0.765788213,1
70664,1028.213,391.8333258,229.8707572,1.704581002,0.809837377,71445,299.9536617,0.701560701,0.839927693,1
70675,1041.369,365.7678528,248.6908337,1.470773359,0.733291481,71996,299.9770072,0.761419953,0.818966978,1
70682,1081.066,366.8499394,245.6730544,1.493244509,0.742647355,71974,299.9918624,0.793716031,0.760001197,1
70692,1006.43,378.5744663,238.1779057,1.589460891,0.777288656,71443,300.0130829,0.787865279,0.877027043,1
70718,1060.02,362.1831185,249.0396819,1.454318909,0.726082973,72065,300.0682491,0.73175224,0.790882043,1
70743,1034.348,357.5221734,253.0866407,1.412647355,0.706321939,71718,300.121284,0.752041077,0.830921467,1
70776,1060.894,386.6199438,234.1002082,1.651514737,0.7958417,71978,300.1912757,0.775763422,0.79022705,1
70853,1087.632,370.8191638,244.1548892,1.518786558,0.752650399,72371,300.3545263,0.726697436,0.752669216,1
70877,1088.816,348.9139716,261.2204117,1.33570715,0.66294613,72790,300.4053914,0.723183038,0.751287569,1
70878,1026.542,360.2270008,251.1336472,1.434403573,0.716921532,71854,300.4075106,0.732998263,0.845216317,1
70881,1019.768,353.9548636,255.5403288,1.3851233,0.691937519,71954,300.4138681,0.758572346,0.85651888,1
70924,1079.045,391.0066504,232.6839979,1.680419169,0.803659348,72038,300.5049774,0.827343249,0.765462592,1
70925,1050.316,382.7790775,236.6469135,1.617511388,0.785994358,72151,300.5070959,0.772275395,0.807921649,1
70966,1038.128,361.0201192,251.0130273,1.43825252,0.718731052,72074,300.5939413,0.764398582,0.827481668,1
70978,1053.128,370.8645116,245.3433683,1.511614168,0.749905933,72273,300.6193547,0.802446525,0.804213395,1
71003,1076.435,365.1088878,248.9703306,1.466475491,0.731438824,72459,300.6722924,0.716160332,0.770035846,1
71010,1022.124,360.2367431,252.4336541,1.427055138,0.71341304,72032,300.6871132,0.804773562,0.854126517,1
71016,1068.488,379.4987868,239.198684,1.586542118,0.776350386,72219,300.6998163,0.733537851,0.781675991,1
71042,1038.418,375.6728603,241.1551967,1.55780537,0.766764321,71867,300.7548565,0.719572968,0.827905234,1
71051,1069.422,376.0805924,241.6869288,1.556065089,0.766162709,72335,300.7739066,0.802292231,0.780695778,1
71078,1097.521,392.8396131,230.6321683,1.703316653,0.809521743,72505,300.8310495,0.6818426,0.741514052,1
71081,1078.031,397.4464963,228.9861356,1.735679303,0.817348701,72466,300.8373981,0.697693365,0.768600909,1
71085,1049.342,383.9366687,236.9052898,1.620633584,0.78692973,72146,300.8458626,0.799426451,0.811248151,1
71133,1050.271,366.8312188,247.4603974,1.482383535,0.738193295,72336,300.9474182,0.72135686,0.810360458,1
71153,1049.648,381.6419625,237.9898042,1.603606355,0.781748028,72426,300.989723,0.690557761,0.811550808,1
71154,1028.27,354.5973513,256.0550703,1.384847998,0.691787738,72195,300.991838,0.749739213,0.845658177,1
71175,1023.921,376.9315917,240.6509865,1.566299798,0.769665476,72235,301.0362513,0.715686275,0.853108835,1
71197,1032.165,376.2982279,241.221986,1.559966544,0.767507982,72221,301.0827725,0.775566449,0.839795033,1
71200,1034.189,353.4357352,258.4528217,1.36750581,0.682100631,72192,301.0891157,0.788465372,0.83654639,1
71223,1077.275,359.8341566,255.009528,1.411061616,0.705523751,72555,301.1377427,0.796945284,0.771217657,1
71236,1055.392,345.968599,264.7407459,1.306820368,0.643773488,72582,301.1652241,0.826422887,0.80367747,1
71243,1053.652,348.7025741,260.9807271,1.336123851,0.663209717,72741,301.1800207,0.761403471,0.80641328,1
71260,1075.675,360.4960636,254.155122,1.418409594,0.709192421,72747,301.2159524,0.713484721,0.773915476,1
71275,1008.785,371.7758415,245.2956185,1.515623654,0.751446172,72348,301.2476532,0.790127152,0.880136148,1
71342,1075.003,391.5659601,232.5245225,1.683977053,0.804588824,72680,301.3892095,0.723872722,0.775775021,1
71364,1042.468,387.3786075,236.5289153,1.637764275,0.791948046,72498,301.4356762,0.821635811,0.825208292,1
71368,1067.432,386.6664679,235.8136101,1.639712261,0.792506783,72557,301.4441239,0.711545364,0.787105513,1
71385,1066.275,377.31638,241.9376684,1.559560289,0.76736848,72551,301.480024,0.701117703,0.789002491,1
71431,1014.658,348.1377519,262.195098,1.327781315,0.657864774,72348,301.5771442,0.75454219,0.871881026,1
71441,1051.138,339.36874,270.0722711,1.256584908,0.605549367,72590,301.5982532,0.749769111,0.812527214,1
71442,1083.116,355.2270025,256.4724277,1.38504948,0.691897368,72935,301.600364,0.787326427,0.76526795,1
71449,1066.064,369.206449,248.4148551,1.486249479,0.73979299,72753,301.6151393,0.708777255,0.790022505,1
71456,1005.776,374.7846255,244.4125876,1.533409671,0.758097312,72262,301.6299138,0.801552492,0.887658731,1
71461,1013.813,341.3752204,267.5111633,1.276115793,0.621230424,72475,301.6404666,0.788439472,0.873701823,1
71475,1051.294,378.2845234,241.7950749,1.564483989,0.769050196,72499,301.6700125,0.783167514,0.812672673,1
71482,1073.571,379.7632629,240.4227113,1.579564846,0.774081668,72843,301.6847844,0.800649642,0.779372389,1
71482,1028.478,368.1825732,248.6883647,1.480497786,0.737407168,72669,301.6847844,0.734935176,0.84921283,1
71483,1048.599,388.3736617,234.9152463,1.653250131,0.796324879,72503,301.6868946,0.760684034,0.816946763,1
71483,1093.388,372.0698312,245.1075814,1.517985813,0.752346421,72960,301.6868946,0.720413202,0.751387608,1
71493,1036.269,386.9127318,235.8921157,1.640210529,0.792649318,72432,301.7079959,0.766812536,0.836620251,1
71525,1042.205,365.203603,249.7958259,1.462008429,0.729490836,72758,301.77551,0.751937007,0.827487469,1
71536,1020.47,341.8985225,267.1090837,1.279995865,0.624215102,72443,301.7987145,0.790260931,0.863244923,1
71556,1076.261,404.6052268,226.1113332,1.789407108,0.829272588,72868,301.8408999,0.713092699,0.776284139,1
71587,1129.841,377.2378913,242.3102325,1.556838469,0.766430373,73128,301.9062757,0.706195127,0.704708266,1
71598,1066.952,400.0596424,228.747662,1.748912487,0.820404274,72858,301.9294701,0.664038879,0.790352791,1
71601,1107.086,399.3117342,229.1974357,1.742217285,0.818868464,73088,301.9357956,0.643801252,0.734118611,1
71606,1026.442,386.2098794,236.771031,1.63115343,0.790033936,72418,301.9463377,0.77616632,0.854064066,1
71608,1065.545,393.2833861,232.9271862,1.688439175,0.805744733,72706,301.9505544,0.702039216,0.792552093,1
71613,1195.63,388.4951893,235.8801426,1.64700252,0.794576836,72987,301.961096,0.780523161,0.629517959,1
71643,1058.745,384.2721027,237.9093725,1.615203717,0.785298798,72779,302.0243379,0.725969236,0.803157802,1
71656,1097.198,373.8467167,245.1558511,1.524934914,0.754964474,73142,302.0517386,0.803498542,0.747984177,1
71674,1019.105,372.5711325,246.1656028,1.513497939,0.7506315,72554,302.089674,0.674572475,0.867228699,1
71682,1058.192,388.2167355,236.420938,1.642057335,0.793176261,72768,302.1065326,0.765391761,0.804435134,1
71694,1119.481,384.7961566,238.5989724,1.612731827,0.784549736,73042,302.1318188,0.757824639,0.718884668,1
71703,1088.317,372.3093685,246.4826821,1.510488953,0.749470906,73141,302.150782,0.774665082,0.760740197,1
71717,1062.753,415.6042125,220.5620776,1.884295873,0.847558349,72675,302.180278,0.679138258,0.797934603,1
71742,1057.855,360.1150078,254.1661686,1.416848709,0.708419462,73033,302.2329423,0.730094439,0.805621518,1
71775,1027.656,353.4174388,259.7694409,1.36050429,0.678043723,72769,302.3024451,0.815032249,0.854058345,1
71797,1065.587,367.0297945,250.0991472,1.467537169,0.731898426,73023,302.3487714,0.695356991,0.794581291,1
71881,1073.977,376.0912027,243.9444327,1.541708489,0.761102987,73314,302.5255885,0.781281249,0.783130274,1
71892,1066.553,363.4297866,253.4136732,1.434136454,0.71679524,73244,302.5487355,0.719207683,0.79419207,1
71896,1080.446,360.632979,254.7127983,1.415841612,0.707918936,73431,302.5571521,0.718241758,0.773942081,1
71897,1092.347,390.0164579,235.1184437,1.658808436,0.797860316,73373,302.5592563,0.719236117,0.757180451,1
71898,1074.336,369.3024779,249.1299837,1.482368651,0.738187105,73105,302.5613604,0.750940007,0.782792068,1
71940,1033.77,399.30305,230.4928248,1.732388201,0.816576078,72706,302.6497197,0.768959436,0.845926145,1
71970,1065.618,379.3781848,241.8672178,1.568539087,0.770420637,73218,302.7128178,0.74290846,0.79644955,1
71973,1022.505,379.7684961,242.1072507,1.568596128,0.770439822,72745,302.7191268,0.803046025,0.865064697,1
71992,1052.401,376.4976777,243.9985594,1.543032379,0.76157691,73278,302.7590813,0.773242825,0.816829847,1
72021,1065.356,388.5145897,237.0745041,1.638786892,0.792241659,73318,302.8200542,0.704899581,0.797406,1
72026,1090.037,402.3616319,229.4060673,1.753927595,0.821541332,73422,302.8305656,0.808545032,0.761757399,1
72044,1009.725,380.233959,242.8633627,1.565629146,0.769438534,72712,302.8684034,0.735090351,0.887976481,1
72049,1065.249,377.3505133,244.1189069,1.54576521,0.762550428,73185,302.878913,0.722259536,0.797876274,1
72059,1082.571,366.4219104,251.0428058,1.459599327,0.728430665,73183,302.8999313,0.735746375,0.772654462,1
72063,1078.081,369.1103124,250.0378175,1.476217942,0.735608655,73332,302.9083381,0.735967564,0.779147027,1
72092,1062.088,346.6950133,265.1115142,1.307732764,0.644407553,73330,302.969281,0.752840434,0.803111665,1
72102,1072.061,377.6167303,243.503876,1.550762708,0.764314228,73400,302.990293,0.70845206,0.788348383,1
72133,1066.766,392.2252141,235.7043101,1.664056181,0.799293197,73453,303.0554208,0.705029713,0.796536219,1
72181,1099.699,400.9105867,231.0645069,1.735059149,0.817203505,73688,303.1562363,0.714076551,0.750041162,1
72205,1085.425,375.9111693,245.4604219,1.531453285,0.757379861,73563,303.2066314,0.708419999,0.770153859,1
72224,1079.909,377.8104376,243.8322799,1.549468502,0.763859482,73410,303.2465216,0.714558496,0.778246328,1
72252,1060.96,376.0016113,246.3715409,1.526156835,0.755420206,73538,303.3052977,0.758002077,0.806606498,1
72255,1067.662,367.9362959,251.7640547,1.461432993,0.729238221,73640,303.3115944,0.710108892,0.796544784,1
72263,1042.893,399.9327552,230.9794486,1.731464672,0.816358345,73011,303.3283851,0.703988387,0.834922849,1
72263,1097.796,375.5949146,245.3807653,1.530661599,0.757088556,73699,303.3283851,0.719392733,0.753498797,1
72268,1077.446,395.0114428,233.360339,1.692710272,0.806841072,73750,303.3388788,0.686997357,0.782284767,1
72269,1055.163,360.1199184,256.9792484,1.401357972,0.700559959,73565,303.3409775,0.80427573,0.815685611,1
72322,1071.542,377.0354261,245.0295343,1.538734615,0.760032859,73587,303.4521879,0.720396047,0.791520004,1
72327,1036.092,400.4867479,230.7281855,1.7357513,0.817365546,73037,303.4626774,0.674572604,0.846669031,1
72342,1046.653,388.4766707,238.0663984,1.631799671,0.790222281,73305,303.4941435,0.819609354,0.82984108,1
72360,1091.04,369.6112501,250.6756945,1.474459863,0.734864032,74162,303.5318986,0.743602919,0.763883406,1
72373,1041.799,335.8512882,275.5786822,1.218712875,0.571592244,73521,303.5591632,0.786654493,0.837950891,1
72379,1060.571,348.1291279,266.7534764,1.305059385,0.64254416,73840,303.5717461,0.806361408,0.808617148,1
72422,1021.256,349.4805572,265.1379863,1.318108213,0.65148321,73542,303.6619079,0.756144417,0.872591817,1
72433,1086.063,399.849623,231.0170136,1.73082327,0.816206888,73768,303.6849683,0.707526252,0.771678322,1
72511,1130.101,412.4255676,225.2915918,1.830630093,0.837615669,74018,303.8484369,0.658532377,0.713475789,1
72515,1103.397,386.0047317,239.8623866,1.60927579,0.783495444,73844,303.8568176,0.698065075,0.748469517,1
72568,1068.047,403.7838785,229.7071155,1.757820508,0.822416185,73709,303.9678392,0.79794159,0.799418674,1
72624,1080.984,378.0504781,246.5251457,1.533516904,0.758136538,73969,304.0851011,0.725072633,0.781000834,1
72633,1071.572,381.5562405,243.6318267,1.566118211,0.769604064,73795,304.1039425,0.716641013,0.794879199,1
72648,1044.995,397.2866435,234.5561319,1.693780675,0.807114301,73835,304.1353423,0.688150043,0.835997737,1
72651,1068.024,397.2520371,233.3906432,1.702090673,0.809214897,73683,304.1416219,0.794052069,0.800367484,1
72652,1058.689,394.5933711,234.8318162,1.680323295,0.803634205,73772,304.143715,0.738355844,0.814555418,1
72674,1020.748,358.201645,258.7451582,1.384380089,0.69153289,73608,304.189761,0.722118442,0.876499864,1
72741,1036.035,374.0242072,248.8097604,1.503253758,0.746644127,74004,304.3299488,0.800363096,0.851609067,1
72756,1090.293,366.1897586,253.5604934,1.444190906,0.721485799,74089,304.3613253,0.809677491,0.769116681,1
72773,1074.004,396.0606386,234.9417906,1.685781987,0.805057696,73831,304.3968814,0.747117704,0.792808586,1
72775,1047.307,372.3997455,249.1056703,1.494946884,0.743334324,73788,304.4010642,0.786892868,0.833765778,1
72779,1065.022,361.2907741,258.664936,1.396752029,0.698154946,74246,304.4094296,0.729153517,0.806303955,1
72788,1060.865,393.2773329,236.8774717,1.660256377,0.798257287,73784,304.428251,0.69625605,0.812735832,1
72828,1057.896,378.0114378,246.1248438,1.535852423,0.758988333,73854,304.5118874,0.715951318,0.817753285,1
72834,1078.61,364.2761238,255.115423,1.427887501,0.713814043,74384,304.5244309,0.779390048,0.786710852,1
72837,1052.169,371.9103821,250.0233364,1.487502677,0.74030814,73876,304.5307024,0.784450356,0.826781803,1
72840,1060.226,351.3973376,264.6197971,1.327932912,0.657963191,74400,304.5369738,0.757944684,0.814297123,1
72912,1090.181,371.0464656,251.0071293,1.478230784,0.736457002,74942,304.6874492,0.714403292,0.770924163,1
72923,1083.134,406.9631528,229.1976759,1.775598951,0.826327268,74095,304.7104319,0.689931502,0.781106071,1
72924,1041.775,389.4012176,238.9101238,1.629906725,0.789669826,73829,304.7125212,0.725467569,0.844369396,1
72937,1113.897,399.2799918,233.2505456,1.711807322,0.811625644,74443,304.7396802,0.784049621,0.738699307,1
72960,1063.457,382.7319153,244.0928528,1.567976739,0.770231369,74227,304.7877248,0.776566757,0.810690009,1
72984,1094.517,402.662888,231.4833922,1.739489318,0.81823677,74271,304.8378502,0.675377554,0.765583391,1
73021,1081.342,378.7105394,246.2334718,1.538014051,0.759772407,74208,304.9151108,0.709348073,0.784750312,1
73051,1093.992,374.693801,249.2941786,1.503018655,0.746551407,74371,304.9777401,0.734505711,0.767021852,1
73056,1041.289,356.6933788,261.4526252,1.364275377,0.680239578,74191,304.9881771,0.742303237,0.846687587,1
73064,1093.025,382.3034483,243.989139,1.566887157,0.769863938,74538,305.0048755,0.723334323,0.768516361,1
73078,1012.867,378.1351805,246.944057,1.531258477,0.757308232,73829,305.0340956,0.790237467,0.895141462,1
73094,1052.343,369.0461015,253.2377065,1.457311025,0.727417341,74275,305.0674864,0.775771856,0.829424691,1
73097,1028.668,376.5884966,249.0108788,1.512337527,0.750184951,74018,305.0737468,0.731606498,0.868078415,1
73100,1079.089,380.3600147,245.4184045,1.549843075,0.763991241,74217,305.0800071,0.79466887,0.788883205,1
73118,1060.231,410.4364911,227.4694997,1.80435835,0.832374463,74002,305.1175659,0.805974427,0.817397247,1
73129,1103.919,372.079469,251.2559076,1.48087849,0.737566185,74566,305.1405163,0.720979986,0.7540933,1
73151,1038.185,357.1029914,262.2102919,1.361895404,0.678856702,74289,305.1864118,0.796435415,0.852865667,1
73154,1072.009,367.8554795,255.7090088,1.438570668,0.718879771,74911,305.1926697,0.752411906,0.799928332,1
73187,1095.733,373.3533521,250.6776512,1.489376298,0.741075239,74557,305.2614987,0.69623661,0.766009801,1
73191,1073.038,385.0103595,242.2625761,1.589227547,0.777213877,74320,305.2698405,0.693096591,0.798798684,1
73205,1084.621,371.9501875,251.3077429,1.480058605,0.737223531,74387,305.2990352,0.762591802,0.781978102,1
73215,1134.894,375.2265882,249.668715,1.502897903,0.746503763,74746,305.3198868,0.776248688,0.714330725,1
73222,1061.6,402.9536876,232.4006331,1.733875172,0.816925796,74190,305.3344821,0.696053082,0.816450072,1
73226,1051.986,365.2722353,256.8899954,1.421901366,0.71090934,74288,305.3428219,0.824115966,0.8314866,1
73227,1070.181,397.3118861,235.1378813,1.689697482,0.806068744,74236,305.3449069,0.794908815,0.803464391,1
73235,1091.178,401.9699383,232.6695086,1.727643389,0.815453097,74256,305.3615858,0.805550361,0.772924987,1
73266,1044.036,379.3120306,247.6354716,1.53173545,0.757483549,74227,305.4262079,0.735454728,0.844658968,1
73324,1108.382,368.8511345,255.1156056,1.445819568,0.722233573,75042,305.5470772,0.78814197,0.750027322,1
73333,1127.766,400.8524277,233.714887,1.715134337,0.81244007,74734,305.5658285,0.761774666,0.724554939,1
73347,1082.968,363.7976463,257.664828,1.411902622,0.705947522,74564,305.5949949,0.814830862,0.785888568,1
73353,1059.701,381.7712858,245.9856928,1.552006059,0.76474978,74671,305.6074939,0.67776361,0.820844809,1
